alt,ma,power,fuelFlow,TET,SFC,eff,P3,T3
3352.8,0.3,500000,0.037603,951.5,75.2054,0.308341,6.8399,551.53
3352.8,0.3,600000,0.042849,990.86,71.4143,0.32471,7.3872,564.24
3352.8,0.3,700000,0.048135,1029.5,68.764,0.337225,7.8895,576.16
3352.8,0.3,800000,0.053398,1065.5,66.7478,0.347411,8.3653,586.99
3352.8,0.3,900000,0.058625,1099.3,65.1389,0.355992,8.8203,597.03
3352.8,0.3,1000000,0.063904,1132.1,63.9042,0.36287,9.2594,606.62
3352.8,0.3,1100000,0.069193,1163.4,62.9027,0.368648,9.6866,615.76
3352.8,0.3,1200000,0.074513,1194,62.094,0.373449,10.1,624.7
3352.8,0.3,1300000,0.079931,1223.9,61.4855,0.377145,10.511,633.47
3352.8,0.3,1400000,0.085415,1253.7,61.0105,0.380081,10.909,642.15
3352.8,0.3,1500000,0.090996,1284,60.664,0.382252,11.292,650.96
3352.8,0.3,1600000,0.096609,1313.5,60.3808,0.384045,11.67,659.52
3352.8,0.4,100040,0.01438,722.18,143.7402,0.161325,3.6638,464.6
3352.8,0.4,200030,0.020495,794.45,102.4583,0.226326,4.76,498.56
3352.8,0.4,300020,0.026047,848.9,86.8176,0.267099,5.5832,520.32
3352.8,0.4,400010,0.031506,897.95,78.7641,0.29441,6.2661,537.83
3352.8,0.4,500000,0.03678,940.34,73.5592,0.315242,6.8692,551.93
3352.8,0.4,600000,0.041973,979.36,69.954,0.331488,7.4189,564.45
3352.8,0.4,700000,0.04714,1016.4,67.3431,0.34434,7.9266,575.9
3352.8,0.4,800000,0.052361,1052.3,65.4507,0.354296,8.404,586.65
3352.8,0.4,900000,0.057537,1085.8,63.9303,0.362722,8.8615,596.6
3352.8,0.4,1000000,0.062733,1117.7,62.7328,0.369646,9.3066,606.03
3352.8,0.4,1100000,0.067973,1148.7,61.7935,0.375265,9.7364,615.08
3352.8,0.4,1200000,0.0732,1178.2,60.9997,0.380149,10.154,623.69
3352.8,0.4,1300000,0.078557,1207.6,60.4284,0.383742,10.567,632.3
3352.8,0.4,1400000,0.083934,1236.1,59.9525,0.386788,10.971,640.63
3352.8,0.4,1500000,0.08934,1264,59.5597,0.389339,11.365,648.78
3352.8,0.4,1600000,0.094926,1293.2,59.3288,0.390855,11.747,657.26
3352.8,0.4,1700000,0.10057,1321.8,59.1566,0.391993,12.124,665.53
3352.8,0.5,100030,0.013786,706.83,137.8157,0.168261,3.6952,465.91
3352.8,0.5,200020,0.019739,781.26,98.6817,0.234987,4.7897,499.84
3352.8,0.5,300020,0.025251,836.81,84.1625,0.275526,5.6137,521.72
3352.8,0.5,400010,0.03054,884.57,76.3478,0.303727,6.3003,538.69
3352.8,0.5,500000,0.035753,927.09,71.5059,0.324294,6.9059,552.82
3352.8,0.5,600000,0.040854,965.12,68.0894,0.340566,7.4591,564.88
3352.8,0.5,700000,0.045903,1000.7,65.5762,0.353618,7.9729,575.91
3352.8,0.5,800000,0.051016,1035.5,63.7698,0.363635,8.4541,586.29
3352.8,0.5,900000,0.05614,1068.9,62.3776,0.371751,8.9142,596.16
3352.8,0.5,1000000,0.061275,1100.4,61.2746,0.378443,9.363,605.5
3352.8,0.5,1100000,0.06641,1130.3,60.3728,0.384096,9.7994,614.36
3352.8,0.5,1200000,0.071566,1159.3,59.6385,0.388825,10.221,622.84
3352.8,0.5,1300000,0.076813,1187.7,59.0867,0.392456,10.638,631.11
3352.8,0.5,1400000,0.082104,1215.4,58.6456,0.395408,11.047,639.18
3352.8,0.5,1500000,0.087419,1242.5,58.2792,0.397894,11.445,647.09
3352.8,0.5,1600000,0.0928,1268.9,58.0001,0.399809,11.84,654.81
3352.8,0.5,1700000,0.098312,1296,57.8308,0.400979,12.225,662.69
3352.8,0.5,1800000,0.1039,1323.3,57.7204,0.401746,12.599,670.59
3657.6,0,100040,0.015039,745.95,150.3278,0.154256,3.5384,460.8
3657.6,0,200030,0.021388,817.54,106.9263,0.216868,4.6082,495.03
3657.6,0,300020,0.027158,874.12,90.5209,0.256172,5.4091,517.64
3657.6,0,400010,0.032723,923.76,81.8051,0.283465,6.0768,535.39
3657.6,0,500000,0.03813,968.29,76.26,0.304077,6.6641,550.23
3657.6,0,600000,0.043522,1011.2,72.5371,0.319684,7.1908,563.82
3657.6,0,700000,0.048847,1050.5,69.7816,0.332307,7.6866,576.02
3657.6,0,800000,0.05418,1087.9,67.7248,0.3424,8.1517,587.07
3657.6,0,900000,0.059497,1123.4,66.1083,0.350772,8.5947,597.48
3657.6,0,1000000,0.064873,1157.7,64.8731,0.357451,9.0264,607.53
3657.6,0,1100000,0.070259,1190.8,63.8721,0.363053,9.4443,617.24
3657.6,0,1200000,0.07573,1223.5,63.1081,0.367448,9.8512,626.81
3657.6,0,1300000,0.081374,1257.3,62.5957,0.370455,10.245,636.62
3657.6,0,1400000,0.087015,1289.7,62.1537,0.37309,10.63,646.07
3657.6,0,1500000,0.092671,1321.1,61.781,0.375341,11.005,655.19
3657.6,0.1,100040,0.014971,744.35,149.6481,0.154956,3.5412,460.95
3657.6,0.1,200030,0.021311,816.1,106.5415,0.217652,4.6111,495.18
3657.6,0.1,300020,0.027066,872.65,90.2134,0.257045,5.4123,517.75
3657.6,0.1,400000,0.032626,922.27,81.5652,0.284299,6.0803,535.43
3657.6,0.1,500000,0.038004,966.44,76.008,0.305086,6.6679,550.19
3657.6,0.1,600000,0.043393,1009.3,72.322,0.320634,7.196,563.78
3657.6,0.1,700000,0.048713,1048.6,69.59,0.333222,7.6917,575.96
3657.6,0.1,800000,0.054036,1085.8,67.5455,0.343308,8.1601,587.04
3657.6,0.1,900000,0.059345,1121.3,65.9384,0.351676,8.6012,597.38
3657.6,0.1,1000000,0.064699,1155.4,64.6993,0.358411,9.0331,607.36
3657.6,0.1,1100000,0.07008,1188.5,63.7095,0.363979,9.4514,617.06
3657.6,0.1,1200000,0.075535,1220.8,62.9459,0.368394,9.8613,626.52
3657.6,0.1,1300000,0.081159,1254.4,62.4302,0.371437,10.255,636.3
3657.6,0.1,1400000,0.086798,1286.8,61.9984,0.374025,10.64,645.73
3657.6,0.1,1500000,0.092438,1318.1,61.6251,0.37629,11.017,654.83
3657.6,0.2,100040,0.014769,739.64,147.6285,0.157076,3.5496,461.43
3657.6,0.2,200030,0.021085,811.91,105.4092,0.21999,4.6214,495.67
3657.6,0.2,300010,0.02679,868.27,89.2965,0.259685,5.4208,518
3657.6,0.2,400010,0.032306,917.48,80.7625,0.287125,6.0926,535.68
3657.6,0.2,500000,0.037674,961.7,75.3473,0.307761,6.6803,550.35
3657.6,0.2,600000,0.043009,1003.7,71.6815,0.323499,7.211,563.66
3657.6,0.2,700000,0.048304,1042.9,69.0058,0.336043,7.7073,575.8
3657.6,0.2,800000,0.053591,1079.9,66.9887,0.346162,8.1744,586.76
3657.6,0.2,900000,0.058876,1115,65.4179,0.354474,8.6201,597.09
3657.6,0.2,1000000,0.064198,1148.7,64.1985,0.361207,9.0546,606.93
3657.6,0.2,1100000,0.069548,1181.5,63.2258,0.366764,9.4733,616.55
3657.6,0.2,1200000,0.074944,1213.1,62.4533,0.3713,9.8846,625.83
3657.6,0.2,1300000,0.08051,1245.8,61.9307,0.374434,10.283,635.34
3657.6,0.2,1400000,0.086117,1278,61.5119,0.376983,10.67,644.71
3657.6,0.2,1500000,0.09174,1309.1,61.16,0.379152,11.048,653.76
3657.6,0.3,100040,0.014486,731.97,144.7978,0.160147,3.5632,462.26
3657.6,0.3,200010,0.020684,804.51,103.4156,0.22423,4.6372,496.4
3657.6,0.3,300010,0.026318,860.75,87.725,0.264337,5.4378,518.49
3657.6,0.3,400010,0.03179,909.89,79.4728,0.291785,6.1112,536.11
3657.6,0.3,500000,0.03711,953.73,74.22,0.312435,6.7004,550.58
3657.6,0.3,600000,0.042364,994.49,70.6056,0.328429,7.2356,563.49
3657.6,0.3,700000,0.047618,1033.5,68.0262,0.340882,7.733,575.57
3657.6,0.3,800000,0.05287,1070.2,66.0872,0.350884,8.202,586.45
3657.6,0.3,900000,0.058086,1104.6,64.5397,0.359297,8.6515,596.62
3657.6,0.3,1000000,0.063387,1138.2,63.3865,0.365834,9.0881,606.43
3657.6,0.3,1100000,0.068672,1170.1,62.4289,0.371446,9.5104,615.77
3657.6,0.3,1200000,0.074021,1201.5,61.6841,0.375931,9.9225,624.96
3657.6,0.3,1300000,0.079442,1231.9,61.1095,0.379465,10.33,633.86
3657.6,0.3,1400000,0.085006,1263.6,60.7186,0.381908,10.719,643.09
3657.6,0.3,1500000,0.090577,1294.4,60.3849,0.384019,11.099,652.03
3657.6,0.3,1600000,0.096266,1324.7,60.1665,0.385413,11.477,660.85
3657.6,0.4,100040,0.014074,720.81,140.6777,0.164837,3.5847,463.38
3657.6,0.4,200030,0.020121,794.13,100.5922,0.230524,4.6584,497.34
3657.6,0.4,300020,0.025651,850.07,85.4971,0.271225,5.4624,519.16
3657.6,0.4,400000,0.031072,899.59,77.679,0.298522,6.1351,536.72
3657.6,0.4,500000,0.036314,942.59,72.6279,0.319284,6.7294,550.94
3657.6,0.4,600000,0.04148,982.26,69.1331,0.335424,7.2689,563.47
3657.6,0.4,700000,0.046652,1020.4,66.645,0.347947,7.7692,575.27
3657.6,0.4,800000,0.051865,1057,64.8306,0.357685,8.2401,586.08
3657.6,0.4,900000,0.057018,1090.9,63.3529,0.366028,8.6931,596.16
3657.6,0.4,1000000,0.062241,1123.6,62.2408,0.372568,9.1349,605.78
3657.6,0.4,1100000,0.067471,1155.1,61.3377,0.378054,9.5603,614.97
3657.6,0.4,1200000,0.07273,1185.5,60.6084,0.382603,9.9759,623.84
3657.6,0.4,1300000,0.078103,1215.6,60.0793,0.385972,10.386,632.65
3657.6,0.4,1400000,0.083469,1244.4,59.6205,0.388942,10.786,641.1
3657.6,0.4,1500000,0.088966,1274.3,59.3109,0.390973,11.171,649.8
3657.6,0.4,1600000,0.094601,1304.3,59.1255,0.392199,11.552,658.48
3657.6,0.5,100040,0.013506,705.87,134.9988,0.171771,3.6143,464.69
3657.6,0.5,200030,0.0194,781.28,96.9869,0.239093,4.687,498.64
3657.6,0.5,300020,0.024859,837.5,82.8579,0.279864,5.4924,520.35
3657.6,0.5,400010,0.030134,886.29,75.3338,0.307816,6.168,537.55
3657.6,0.5,500000,0.035306,929.19,70.6114,0.328402,6.7656,551.74
3657.6,0.5,600000,0.040398,968.15,67.3291,0.344412,7.3079,563.9
3657.6,0.5,700000,0.045412,1004,64.8745,0.357443,7.8168,575.03
3657.6,0.5,800000,0.05056,1040.3,63.2004,0.366911,8.2892,585.69
3657.6,0.5,900000,0.055657,1073.9,61.8416,0.374973,8.7447,595.68
3657.6,0.5,1000000,0.060806,1106,60.806,0.381359,9.1919,605.19
3657.6,0.5,1100000,0.065937,1136.5,59.9424,0.386854,9.6235,614.16
3657.6,0.5,1200000,0.071134,1166.4,59.2783,0.391188,10.043,622.87
3657.6,0.5,1300000,0.076373,1195.1,58.7485,0.394715,10.457,631.25
3657.6,0.5,1400000,0.081682,1223.6,58.3445,0.397448,10.86,639.59
3657.6,0.5,1500000,0.087018,1251.2,58.0118,0.399728,11.257,647.64
3657.6,0.5,1600000,0.092467,1278.8,57.7921,0.401247,11.648,655.7
3657.6,0.5,1700000,0.098042,1307.3,57.6716,0.402085,12.025,663.97
3962.4,0,100030,0.014701,744.19,146.9539,0.157797,3.462,459.57
3962.4,0,200030,0.020983,816.97,104.8974,0.221063,4.5102,493.79
3962.4,0,300020,0.026722,875.12,89.0679,0.260351,5.29,516.41
3962.4,0,400000,0.032257,925.65,80.6413,0.287556,5.9482,534.36
3962.4,0,500000,0.037644,971.29,75.2863,0.30801,6.526,549.53
3962.4,0,600000,0.043014,1015,71.6905,0.323459,7.0443,563.17
3962.4,0,700000,0.048323,1054.9,69.0322,0.335915,7.5324,575.43
3962.4,0,800000,0.053645,1093.1,67.0568,0.34581,7.991,586.66
3962.4,0,900000,0.058957,1129.1,65.5077,0.353988,8.4313,597.23
3962.4,0,1000000,0.064343,1164.4,64.3432,0.360395,8.8586,607.58
3962.4,0,1100000,0.069722,1198,63.3834,0.365852,9.2724,617.42
3962.4,0,1200000,0.075304,1233,62.7532,0.369526,9.674,627.62
3962.4,0,1300000,0.080927,1267.1,62.2514,0.372505,10.064,637.58
3962.4,0,1400000,0.086573,1300.2,61.8378,0.374996,10.445,647.18
3962.4,0.1,100030,0.014634,742.58,146.2897,0.158514,3.4647,459.72
3962.4,0.1,200030,0.020906,815.53,104.515,0.221872,4.5127,493.93
3962.4,0.1,300010,0.026635,873.65,88.7804,0.261194,5.2938,516.52
3962.4,0.1,400010,0.032149,923.98,80.3704,0.288526,5.9516,534.41
3962.4,0.1,500000,0.037523,969.41,75.0455,0.308998,6.5306,549.5
3962.4,0.1,600000,0.042888,1013.1,71.4793,0.324414,7.0484,563.1
3962.4,0.1,700000,0.048189,1053,68.8408,0.336849,7.5375,575.36
3962.4,0.1,800000,0.053502,1091,66.8776,0.346737,7.9973,586.58
3962.4,0.1,900000,0.058806,1127,65.3402,0.354895,8.4376,597.13
3962.4,0.1,1000000,0.064179,1162.1,64.1792,0.361315,8.8654,607.41
3962.4,0.1,1100000,0.069551,1195.7,63.2282,0.36675,9.2799,617.25
3962.4,0.1,1200000,0.075102,1230.1,62.585,0.370519,9.683,627.31
3962.4,0.1,1300000,0.08072,1264.2,62.0926,0.373457,10.074,637.26
3962.4,0.1,1400000,0.08635,1297.2,61.6783,0.375966,10.455,646.83
3962.4,0.1,1500000,0.092094,1330.2,61.3961,0.377694,10.828,656.46
3962.4,0.2,100040,0.014433,737.71,144.2675,0.160736,3.4731,460.16
3962.4,0.2,200030,0.020691,811.55,103.4388,0.22418,4.5231,494.45
3962.4,0.2,300020,0.026361,869.19,87.863,0.263921,5.3027,516.8
3962.4,0.2,400000,0.031848,919.32,79.6198,0.291246,5.9622,534.54
3962.4,0.2,500000,0.037167,963.89,74.3334,0.311958,6.5445,549.43
3962.4,0.2,600000,0.042512,1007.5,70.853,0.327282,7.0633,562.97
3962.4,0.2,700000,0.047792,1047.3,68.274,0.339645,7.5523,575.18
3962.4,0.2,800000,0.053063,1084.8,66.3288,0.349606,8.0147,586.3
3962.4,0.2,900000,0.058357,1120.8,64.8415,0.357625,8.4563,596.83
3962.4,0.2,1000000,0.063688,1155.3,63.6885,0.364099,8.8861,606.94
3962.4,0.2,1100000,0.069028,1188.7,62.7526,0.36953,9.3013,616.72
3962.4,0.2,1200000,0.074494,1221.7,62.078,0.373545,9.7098,626.39
3962.4,0.2,1300000,0.080092,1255.6,61.6094,0.376386,10.102,636.27
3962.4,0.2,1400000,0.085691,1288.3,61.2077,0.378857,10.484,645.78
3962.4,0.2,1500000,0.091373,1320.3,60.9154,0.380675,10.861,655.05
3962.4,0.3,100040,0.014165,730.26,141.5874,0.163778,3.4858,460.98
3962.4,0.3,200010,0.020306,804.13,101.5257,0.228405,4.5371,495.13
3962.4,0.3,300020,0.02591,861.83,86.3604,0.268514,5.3194,517.31
3962.4,0.3,400000,0.031337,911.56,78.3428,0.295993,5.9801,534.89
3962.4,0.3,500000,0.036626,956.03,73.2511,0.316568,6.5639,549.66
3962.4,0.3,600000,0.041885,998.21,69.8088,0.332178,7.0875,562.78
3962.4,0.3,700000,0.047131,1037.9,67.3296,0.344409,7.5777,574.92
3962.4,0.3,800000,0.05235,1075,65.4372,0.354369,8.042,585.95
3962.4,0.3,900000,0.057597,1110.4,63.9967,0.362345,8.4877,596.36
3962.4,0.3,1000000,0.062877,1144.4,62.8772,0.368797,8.9201,606.28
3962.4,0.3,1100000,0.068167,1177.2,61.9701,0.374195,9.337,615.89
3962.4,0.3,1200000,0.073558,1209.3,61.2979,0.378299,9.7494,625.3
3962.4,0.3,1300000,0.079041,1241.5,60.8006,0.381393,10.148,634.71
3962.4,0.3,1400000,0.084608,1273.9,60.4345,0.383703,10.533,644.12
3962.4,0.3,1500000,0.090244,1305.5,60.1629,0.385436,10.913,653.31
3962.4,0.4,100040,0.013771,719.47,137.6558,0.168456,3.5055,462.09
3962.4,0.4,200030,0.019765,793.98,98.8108,0.23468,4.5599,496.17
3962.4,0.4,300020,0.025262,851.34,84.2016,0.275398,5.3433,517.98
3962.4,0.4,400010,0.030646,901.36,76.6148,0.302669,6.0048,535.55
3962.4,0.4,500000,0.035861,945.04,71.7217,0.323318,6.5924,550.01
3962.4,0.4,600000,0.041005,985.46,68.3409,0.339313,7.1217,562.59
3962.4,0.4,700000,0.046195,1024.9,65.9933,0.351383,7.6128,574.59
3962.4,0.4,800000,0.051375,1061.8,64.2186,0.361094,8.0796,585.55
3962.4,0.4,900000,0.05654,1096.4,62.822,0.369121,8.5304,595.81
3962.4,0.4,1000000,0.061764,1129.9,61.7639,0.375445,8.9661,605.62
3962.4,0.4,1100000,0.066975,1161.7,60.8859,0.380859,9.3875,614.91
3962.4,0.4,1200000,0.072294,1193.2,60.2452,0.384909,9.8017,624.13
3962.4,0.4,1300000,0.077657,1223.7,59.7362,0.388189,10.208,633.07
3962.4,0.4,1400000,0.083078,1254.1,59.3417,0.390769,10.601,641.93
3962.4,0.4,1500000,0.08867,1285.3,59.1131,0.392281,10.984,651
3962.4,0.4,1600000,0.094293,1315.6,58.9331,0.393479,11.361,659.81
3962.4,0.5,100040,0.013229,704.99,132.2322,0.175365,3.5326,463.38
3962.4,0.5,200030,0.019065,781.3,95.3129,0.243293,4.5861,497.44
3962.4,0.5,300020,0.024476,838.24,81.5806,0.284246,5.3739,518.98
3962.4,0.5,400000,0.029734,888.1,74.3356,0.311949,6.0367,536.37
3962.4,0.5,500000,0.034876,931.4,69.751,0.332453,6.6281,550.67
3962.4,0.5,600000,0.039948,971.25,66.58,0.348287,7.16,562.95
3962.4,0.5,700000,0.044991,1008.5,64.2724,0.360791,7.6587,574.29
3962.4,0.5,800000,0.050111,1045.1,62.6392,0.370198,8.1278,585.14
3962.4,0.5,900000,0.055221,1079.4,61.3571,0.377934,8.582,595.31
3962.4,0.5,1000000,0.060344,1111.9,60.3443,0.384277,9.024,604.93
3962.4,0.5,1100000,0.065485,1143.1,59.5315,0.389524,9.4495,614.07
3962.4,0.5,1200000,0.070703,1173.5,58.9196,0.393569,9.8684,622.95
3962.4,0.5,1300000,0.075971,1203.2,58.4396,0.396802,10.278,631.61
3962.4,0.5,1400000,0.081272,1232.1,58.0517,0.399453,10.678,640.06
3962.4,0.5,1500000,0.086652,1260.2,57.7683,0.401413,11.075,648.3
3962.4,0.5,1600000,0.092204,1290,57.6276,0.402393,11.456,656.94
3962.4,0.5,1700000,0.097778,1318.9,57.5165,0.40317,11.83,665.33
4267.2,0,100040,0.014369,742.63,143.6375,0.161441,3.3832,458.2
4267.2,0,200030,0.020579,816.4,102.8815,0.225394,4.4123,492.49
4267.2,0,300000,0.0263,876.19,87.6646,0.264519,5.1757,515.28
4267.2,0,400010,0.031788,927.54,79.4685,0.291801,5.8201,533.28
4267.2,0,500000,0.037164,974.39,74.3268,0.311986,6.3901,548.83
4267.2,0,600000,0.042508,1018.7,70.846,0.327314,6.8998,562.51
4267.2,0,700000,0.047809,1059.5,68.299,0.339521,7.3813,574.87
4267.2,0,800000,0.053121,1098.4,66.4018,0.349221,7.834,586.3
4267.2,0,900000,0.05846,1135.5,64.9553,0.356999,8.2717,597.17
4267.2,0,1000000,0.063831,1171.3,63.831,0.363287,8.6941,607.69
4267.2,0,1100000,0.069275,1206.5,62.977,0.368213,9.1045,617.99
4267.2,0,1200000,0.074883,1242.6,62.4027,0.371602,9.5,628.51
4267.2,0,1300000,0.080506,1277.4,61.9279,0.374451,9.8867,638.65
4267.2,0,1400000,0.086164,1311.4,61.546,0.376774,10.262,648.57
4267.2,0.1,100030,0.014305,741.07,143.0047,0.162155,3.3857,458.35
4267.2,0.1,200030,0.020512,815.06,102.5435,0.226138,4.4154,492.65
4267.2,0.1,300010,0.026212,874.7,87.3694,0.265413,5.1788,515.37
4267.2,0.1,400010,0.031691,925.97,79.2259,0.292694,5.8239,533.34
4267.2,0.1,500000,0.037056,972.62,74.111,0.312895,6.3951,548.81
4267.2,0.1,600000,0.042384,1016.8,70.6393,0.328273,6.9043,562.45
4267.2,0.1,700000,0.047676,1057.5,68.1079,0.340474,7.3862,574.8
4267.2,0.1,800000,0.052983,1096.4,66.2287,0.350134,7.8399,586.21
4267.2,0.1,900000,0.058306,1133.3,64.7846,0.357939,8.2781,597.01
4267.2,0.1,1000000,0.063667,1169,63.6666,0.364225,8.7007,607.51
4267.2,0.1,1100000,0.069085,1203.7,62.8042,0.369226,9.1129,617.69
4267.2,0.1,1200000,0.074684,1239.8,62.2365,0.372594,9.509,628.19
4267.2,0.1,1300000,0.080307,1274.5,61.7744,0.375381,9.8956,638.29
4267.2,0.1,1400000,0.085974,1308.4,61.4099,0.377609,10.275,648.18
4267.2,0.2,100040,0.014113,736.33,141.0707,0.164378,3.3935,458.78
4267.2,0.2,200020,0.020301,811.04,101.4944,0.228475,4.424,493.11
4267.2,0.2,300010,0.025947,870.23,86.4859,0.268124,5.1882,515.66
4267.2,0.2,400010,0.031395,921.24,78.4873,0.295448,5.8345,533.48
4267.2,0.2,500000,0.036713,967.14,73.4244,0.315821,6.4083,548.72
4267.2,0.2,600000,0.042023,1011.3,70.0374,0.331093,6.9185,562.32
4267.2,0.2,700000,0.047293,1051.8,67.561,0.34323,7.4014,574.61
4267.2,0.2,800000,0.052555,1090.2,65.6936,0.352986,7.8569,585.91
4267.2,0.2,900000,0.057853,1126.8,64.2807,0.360745,8.2966,596.63
4267.2,0.2,1000000,0.063181,1162.2,63.1814,0.367021,8.7209,607.02
4267.2,0.2,1100000,0.068554,1196.2,62.3219,0.372084,9.1354,617.02
4267.2,0.2,1200000,0.074097,1231.3,61.7473,0.375546,9.5355,627.25
4267.2,0.2,1300000,0.079678,1265.7,61.2909,0.378342,9.9233,637.28
4267.2,0.2,1400000,0.085295,1299.1,60.9251,0.380613,10.303,646.97
4267.2,0.2,1500000,0.091063,1332.9,60.7085,0.381972,10.676,656.87
4267.2,0.3,100040,0.013849,728.69,138.4277,0.167517,3.4069,459.58
4267.2,0.3,200030,0.019881,803.36,99.3929,0.233306,4.4396,493.92
4267.2,0.3,300020,0.025506,862.89,85.0135,0.272768,5.2039,516.14
4267.2,0.3,400010,0.030901,913.44,77.2523,0.300171,5.8527,533.76
4267.2,0.3,500000,0.036155,958.5,72.3087,0.320694,6.4291,548.71
4267.2,0.3,600000,0.041413,1002,69.0211,0.335969,6.9424,562.11
4267.2,0.3,700000,0.046646,1042.4,66.6365,0.347992,7.4256,574.31
4267.2,0.3,800000,0.051849,1080.1,64.8117,0.357789,7.8854,585.5
4267.2,0.3,900000,0.057117,1116.4,63.4635,0.36539,8.3274,596.15
4267.2,0.3,1000000,0.062385,1151,62.3851,0.371706,8.755,606.25
4267.2,0.3,1100000,0.067709,1184.7,61.5539,0.376726,9.1703,616.15
4267.2,0.3,1200000,0.073113,1217.4,60.9272,0.380601,9.5802,625.75
4267.2,0.3,1300000,0.078657,1251.5,60.5053,0.383255,9.9694,635.67
4267.2,0.3,1400000,0.084236,1284.5,60.1685,0.3854,10.351,645.26
4267.2,0.3,1500000,0.089908,1316.9,59.9388,0.386877,10.73,654.66
4267.2,0.4,100040,0.013474,718.24,134.687,0.172169,3.4255,460.71
4267.2,0.4,200030,0.019411,793.97,97.0429,0.238955,4.458,494.82
4267.2,0.4,300020,0.024885,852.61,82.9431,0.279576,5.2268,516.82
4267.2,0.4,400010,0.030226,903.16,75.5649,0.306875,5.8773,534.39
4267.2,0.4,500000,0.035413,947.62,70.8257,0.327408,6.4558,549.03
4267.2,0.4,600000,0.040559,989.32,67.5986,0.343039,6.9757,561.89
4267.2,0.4,700000,0.045744,1029.5,65.3479,0.354854,7.4604,573.99
4267.2,0.4,800000,0.050896,1066.8,63.6203,0.36449,7.9226,585.07
4267.2,0.4,900000,0.05608,1102.1,62.3112,0.372147,8.3706,595.53
4267.2,0.4,1000000,0.061295,1136.3,61.2954,0.378314,8.8008,605.5
4267.2,0.4,1100000,0.066533,1168.9,60.4842,0.383388,9.2198,615.05
4267.2,0.4,1200000,0.071869,1201.2,59.8912,0.387184,9.631,624.5
4267.2,0.4,1300000,0.07722,1232,59.3999,0.390387,10.034,633.55
4267.2,0.4,1400000,0.082751,1264.6,59.1076,0.392317,10.419,643.02
4267.2,0.4,1500000,0.088365,1296.5,58.9099,0.393634,10.8,652.27
4267.2,0.4,1600000,0.093997,1327.4,58.7483,0.394717,11.174,661.25
4267.2,0.5,100040,0.012956,704.13,129.509,0.179053,3.4514,462.02
4267.2,0.5,200030,0.018742,781.58,93.6989,0.247483,4.4834,496.1
4267.2,0.5,300020,0.024101,839.1,80.3309,0.288668,5.2581,517.68
4267.2,0.5,400000,0.029343,889.99,73.3584,0.316105,5.9086,535.21
4267.2,0.5,500000,0.034451,933.86,68.9007,0.336556,6.4885,549.46
4267.2,0.5,600000,0.039504,974.39,65.8392,0.352206,7.0157,562.03
4267.2,0.5,700000,0.044568,1013.1,63.6687,0.364213,7.5049,573.64
4267.2,0.5,800000,0.049668,1050.1,62.085,0.373503,7.9697,584.64
4267.2,0.5,900000,0.054787,1085,60.8746,0.38093,8.4222,594.98
4267.2,0.5,1000000,0.059897,1117.9,59.8974,0.387144,8.8591,604.71
4267.2,0.5,1100000,0.065077,1150.1,59.1608,0.391964,9.2822,614.1
4267.2,0.5,1200000,0.070289,1180.9,58.5746,0.395887,9.6973,623.11
4267.2,0.5,1300000,0.075578,1211.5,58.1372,0.398866,10.102,632.03
4267.2,0.5,1400000,0.080904,1240.9,57.7887,0.401271,10.501,640.66
4267.2,0.5,1500000,0.086389,1271.2,57.5929,0.402635,10.89,649.47
4267.2,0.5,1600000,0.09195,1301.5,57.469,0.403503,11.267,658.26
4572,0,100040,0.014047,741.17,140.4185,0.165142,3.3057,456.82
4572,0,200030,0.020187,816.04,100.9224,0.22977,4.3137,491.07
4572,0,300010,0.02588,877.29,86.2629,0.268817,5.0629,514.15
4572,0,400010,0.031336,929.55,78.3378,0.296012,5.6964,532.28
4572,0,500000,0.036706,977.91,73.4124,0.315872,6.2533,548.01
4572,0,600000,0.042017,1022.6,70.0283,0.331137,6.7595,561.91
4572,0,700000,0.047314,1064.4,67.5911,0.343077,7.2326,574.37
4572,0,800000,0.052609,1103.9,65.761,0.352624,7.6805,585.99
4572,0,900000,0.057966,1142.1,64.4062,0.360042,8.1145,597.18
4572,0,1000000,0.063323,1178.4,63.3234,0.366198,8.5328,607.85
4572,0,1100000,0.068864,1215.9,62.6036,0.370409,8.9372,618.78
4572,0,1200000,0.074463,1252.5,62.0528,0.373697,9.3293,629.48
4572,0,1300000,0.080092,1287.9,61.6092,0.376387,9.7121,639.79
4572,0,1400000,0.085926,1324.9,61.3757,0.377819,10.084,650.56
4572,0.1,100040,0.013986,739.63,139.8018,0.16587,3.3082,456.97
4572,0.1,200030,0.020122,814.76,100.5945,0.230519,4.316,491.22
4572,0.1,300000,0.025799,875.82,85.9944,0.269656,5.0667,514.25
4572,0.1,400010,0.031243,928,78.105,0.296894,5.6999,532.32
4572,0.1,500000,0.036597,976.1,73.1935,0.316817,6.2576,547.98
4572,0.1,600000,0.041899,1020.8,69.8314,0.33207,6.7638,561.85
4572,0.1,700000,0.047195,1062.4,67.4214,0.34394,7.2391,574.32
4572,0.1,800000,0.052475,1101.9,65.5933,0.353526,7.6859,585.88
4572,0.1,900000,0.057823,1139.9,64.2482,0.360927,8.121,597.03
4572,0.1,1000000,0.063166,1176.1,63.1662,0.36711,8.5392,607.67
4572,0.1,1100000,0.068678,1213.1,62.4349,0.37141,8.945,618.46
